id,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
4588,S519736,28-10-2019 16:56,A,Y,GB,IN,90.7,3340,0.9,Ocean,SC1,Y,12.05868
4589,S524737,13-12-2019 12:43,A,Y,GB,IN,94.45,5010,0.9,Ocean,SC1,Y,20.30336
4590,S526737,13-12-2019 13:54,A,Y,GB,IN,94.45,10000,0.9,Ocean,SC1,Y,10.79757
4591,S528707,19-03-2019 10:32,A,Y,GB,IN,90.85,3008,0.9,Ocean,SC1,Y,19.39271
4592,S530716,14-05-2019 18:46,A,Y,GB,IN,90.4,5010,0.9,Ocean,SC1,Y,32.82604
4593,S533716,15-05-2019 06:22,A,Y,GB,IN,90.21,5010,0.9,Ocean,SC1,Y,7.65752
4594,S533737,13-12-2019 16:35,A,Y,GB,IN,94,3600,0.9,Ocean,SC1,Y,11.91308
4595,S535708,26-03-2019 17:16,A,Y,GB,IN,90.3,3000,0.9,Ocean,SC1,Y,22.19907
4596,S535721,19-06-2019 14:51,A,Y,GB,IN,87.3,3460,0.9,Ocean,SC1,Y,11.19086
4597,S535724,09-07-2019 21:22,A,Y,GB,IN,85.05,3008,0.9,Ocean,SC1,Y,33.90556
4598,S536737,13-12-2019 17:14,A,Y,GB,IN,94,5000,0.9,Ocean,SC1,Y,32.18692
4599,S539715,09-05-2019 13:58,A,Y,GB,IN,90.4,2221,0.9,Ocean,SC1,Y,30.81944
4600,S539721,19-06-2019 14:58,A,Y,GB,IN,87.3,3460,0.9,Ocean,SC1,Y,11.23947
4601,S539739,05-06-2020 11:57,A,Y,GB,IN,95,2508.5,0.9,Ocean,SC1,Y,29.98472
4602,S542737,13-12-2019 22:01,A,Y,GB,IN,94,3008,0.9,Ocean,SC1,Y,14.17697
4603,S543738,24-02-2020 08:51,A,Y,GB,IN,92.86,2508,0.9,Ocean,SC1,Y,28.69248
4604,S546739,05-06-2020 14:43,A,Y,GB,IN,95.23,10000,0.9,Ocean,SC1,Y,21.13854
4605,S551708,26-03-2019 19:47,A,Y,GB,IN,90.65,2766,0.9,Ocean,SC1,Y,33.24468
4606,S558726,24-07-2019 11:40,A,Y,GB,IN,85.92,3008,0.9,Ocean,SC1,Y,29.86389
4607,S561708,27-03-2019 07:37,A,Y,GB,IN,90.65,5010,0.9,Ocean,SC1,Y,18.17442
4608,S564737,15-12-2019 14:41,A,Y,GB,IN,94,9585,0.9,Ocean,SC1,Y,21.11921
4609,S565721,19-06-2019 16:21,A,Y,GB,IN,87.5,2508,0.9,Ocean,SC1,Y,31.81655
4610,S566737,15-12-2019 16:42,A,Y,GB,IN,94,4010,0.9,Ocean,SC1,Y,31.96192
4611,S568739,07-06-2020 21:18,A,Y,GB,IN,95.931357,6010,0.9,Ocean,SC1,Y,23.88032
4612,S570704,28-02-2019 19:58,A,Y,GB,IN,93.7,3510,0.9,Ocean,SC1,Y,23.32049
4613,S570737,16-12-2019 08:59,A,Y,GB,IN,94.4,3008,0.9,Ocean,SC1,Y,18.74861
4614,S571704,28-02-2019 20:00,A,Y,GB,IN,93.7,3510,0.9,Ocean,SC1,Y,33.33646
4615,S573704,28-02-2019 21:42,A,Y,GB,IN,93.7,3740,0.9,Ocean,SC1,Y,34.04225
4616,S576702,18-02-2019 12:15,A,Y,GB,IN,91.75,2548,0.9,Ocean,SC1,Y,20.111
4617,S576721,19-06-2019 22:09,A,Y,GB,IN,87.81,4910,0.9,Ocean,SC1,Y,14.23252
4618,S576725,16-07-2019 13:35,A,Y,GB,IN,85.30733142,2508,0.9,Ocean,SC1,Y,10.66493
4619,S577721,19-06-2019 23:16,A,Y,GB,IN,87.5,5010,0.9,Ocean,SC1,Y,24.69826
4620,S582737,16-12-2019 13:00,A,Y,GB,IN,94.4,3710,0.9,Ocean,SC1,Y,10.4169
4621,S584722,27-06-2019 20:31,A,Y,GB,IN,87.21006277,4510,0.9,Ocean,SC1,Y,33.55104
4622,S585722,27-06-2019 21:31,A,Y,GB,IN,87,5000,0.9,Ocean,SC1,Y,13.97188
4623,S590703,25-02-2019 00:03,A,Y,GB,IN,92.45,5000,0.9,Ocean,SC1,Y,5.02604
4624,S590736,31-10-2019 23:11,A,Y,GB,IN,91.5,3420,0.9,Ocean,SC1,Y,14.66042
4625,S591739,09-06-2020 13:20,A,Y,GB,IN,95.237742,2113.8,0.9,Ocean,SC1,Y,30.55868
4626,S599717,23-05-2019 13:49,A,Y,GB,IN,87.55,5000,0.9,Ocean,SC1,Y,10.75752
4627,S605720,12-06-2019 10:29,A,Y,GB,IN,87.8,2316,0.9,Ocean,SC1,Y,19.36979
4628,S608715,09-05-2019 20:41,A,Y,GB,IN,90.5,5010,0.9,Ocean,SC1,Y,23.62164
4629,S608717,23-05-2019 14:38,A,Y,GB,IN,87.9,4610,0.9,Ocean,SC1,Y,11.10312
4630,S609737,17-12-2019 09:21,A,Y,GB,IN,93.1659,2700,0.9,Ocean,SC1,Y,28.90058
4631,S609739,11-06-2020 07:00,A,Y,GB,IN,95.42776935,10000,0.9,Ocean,SC1,Y,17.91875
4632,S611739,11-06-2020 10:05,A,Y,GB,IN,95.15,2200,0.9,Ocean,SC1,Y,19.20289
4633,S613711,14-04-2019 13:20,A,Y,GB,IN,90,2800,0.9,Ocean,SC1,Y,10.55613
4634,S615706,12-03-2019 13:51,A,Y,GB,IN,90.55,3008,0.9,Ocean,SC1,Y,30.77616
4635,S615738,02-03-2020 15:46,A,Y,GB,IN,92.1,2208.5,0.9,Ocean,SC1,Y,21.57257
4636,S616715,10-05-2019 08:31,A,Y,GB,IN,90.4,8010,0.9,Ocean,SC1,Y,8.55116
4637,S618723,04-07-2019 07:53,A,Y,GB,IN,86.12,2330,0.9,Ocean,SC1,Y,18.29132
4638,S622733,04-09-2019 17:29,A,Y,GB,IN,87.55,6870,0.9,Ocean,SC1,Y,12.28912
4639,S623723,04-07-2019 08:38,A,Y,GB,IN,86.15,3510,0.9,Ocean,SC1,Y,28.6015
4640,S625733,04-09-2019 18:46,A,Y,GB,IN,87.73,5010,0.9,Ocean,SC1,Y,12.82604
4641,S630738,03-03-2020 13:33,A,Y,GB,IN,93.89397049,5000,0.9,Ocean,SC1,Y,30.64757
4642,S632737,17-12-2019 18:02,A,Y,GB,IN,93,4010,0.9,Ocean,SC1,Y,22.51875
4643,S636705,05-03-2019 16:32,A,Y,GB,IN,92.5,2440.5,0.9,Ocean,SC1,Y,31.89502
4644,S637725,16-07-2019 21:21,A,Y,GB,IN,85,2408,0.9,Ocean,SC1,Y,33.89699
4645,S639711,15-04-2019 07:44,A,Y,GB,IN,90.07,5010,0.9,Ocean,SC1,Y,18.22396
4646,S641725,17-07-2019 08:01,A,Y,GB,IN,85.12,3008,0.9,Ocean,SC1,Y,8.34062
4647,S642737,18-12-2019 14:25,A,Y,GB,IN,92.7,3008,0.9,Ocean,SC1,Y,11.00914
4648,S643719,05-06-2019 20:51,A,Y,GB,IN,87.35,5010,0.9,Ocean,SC1,Y,23.68912
4649,S644719,05-06-2019 20:54,A,Y,GB,IN,87.35,3008,0.9,Ocean,SC1,Y,13.70856
4650,S644738,03-03-2020 20:13,A,Y,GB,IN,93.25,4800,0.9,Ocean,SC1,Y,13.42488
4651,S645738,03-03-2020 20:22,A,Y,GB,IN,93.27196421,2689.5,0.9,Ocean,SC1,Y,33.49144
4652,S650719,06-06-2019 06:24,A,Y,GB,IN,87.52,5720,0.9,Ocean,SC1,Y,27.66806
4653,S651719,06-06-2019 06:56,A,Y,GB,IN,87.52,2808,0.9,Ocean,SC1,Y,17.88947
4654,S656706,12-03-2019 16:29,A,Y,GB,IN,91.6534463,3008,0.9,Ocean,SC1,Y,21.87315
4655,S658727,01-08-2019 08:09,A,Y,GB,IN,83.35,3008,0.9,Ocean,SC1,Y,28.39722
4656,S659727,01-08-2019 08:13,A,Y,GB,IN,83.54141163,3008,0.9,Ocean,SC1,Y,28.42685
4657,S659736,03-11-2019 20:47,A,Y,GB,IN,91.5,6010,0.9,Ocean,SC1,Y,13.66343
4658,S663705,05-03-2019 20:08,A,Y,GB,IN,92.5,2500,0.9,Ocean,SC1,Y,23.38935
4659,S663727,01-08-2019 08:44,A,Y,GB,IN,83.35,4210,0.9,Ocean,SC1,Y,8.63981
4660,S664706,12-03-2019 17:19,A,Y,GB,IN,91,9010,0.9,Ocean,SC1,Y,32.21713
4661,S666736,04-11-2019 11:03,A,Y,GB,IN,91,2500,0.9,Ocean,SC1,Y,29.60949
4662,S667719,06-06-2019 09:05,A,Y,GB,IN,87.2,4885,0.9,Ocean,SC1,Y,18.78704
4663,S674715,10-05-2019 10:30,A,Y,GB,IN,90.4,3008,0.9,Ocean,SC1,Y,29.38171
4664,S674735,19-09-2019 15:45,A,Y,GB,IN,88.55,4530,0.9,Ocean,SC1,Y,21.56389
4665,S677726,25-07-2019 10:47,A,Y,GB,IN,85.7,2708,0.9,Ocean,SC1,Y,9.49873
4666,S678703,25-02-2019 12:46,A,Y,GB,IN,92.67,7041,0.9,Ocean,SC1,Y,10.32164
4667,S678717,24-05-2019 11:23,A,Y,GB,IN,87.8729,5010,0.9,Ocean,SC1,Y,19.74525
4668,S678737,19-12-2019 18:31,A,Y,GB,IN,92.2,8710,0.9,Ocean,SC1,Y,22.72014
4669,S679736,04-11-2019 20:26,A,Y,GB,IN,91.1,3700,0.9,Ocean,SC1,Y,33.51782
4670,S684738,05-03-2020 21:38,A,Y,GB,IN,94.3,2133.5,0.9,Ocean,SC1,Y,14.01771
4671,S685737,20-12-2019 11:24,A,Y,GB,IN,92.29,6710,0.9,Ocean,SC1,Y,29.75324
4672,S686738,05-03-2020 21:57,A,Y,GB,IN,94.99,3208.5,0.9,Ocean,SC1,Y,24.15266
4673,S687728,06-08-2019 05:27,A,Y,GB,IN,85.5,2558,0.9,Ocean,SC1,Y,27.27616
4674,S687734,11-09-2019 07:58,A,Y,GB,IN,88.25,5010,0.9,Ocean,SC1,Y,18.325
4675,S688710,08-04-2019 16:24,A,Y,GB,IN,90.45,3340,0.9,Ocean,SC1,Y,11.8353
4676,S689709,03-04-2019 08:23,A,Y,GB,IN,89.9,3510,0.9,Ocean,SC1,Y,28.49595
4677,S690708,27-03-2019 18:08,A,Y,GB,IN,90.45,2773,0.9,Ocean,SC1,Y,22.55799
4678,S691708,27-03-2019 18:34,A,Y,GB,IN,90.45,2773,0.9,Ocean,SC1,Y,12.74271
4679,S691735,20-09-2019 10:39,A,Y,GB,IN,88.8,4610,0.9,Ocean,SC1,Y,29.4397
4680,S692724,10-07-2019 20:33,A,Y,GB,IN,85.35,5010,0.9,Ocean,SC1,Y,13.56354
4681,S693736,05-11-2019 11:22,A,Y,GB,IN,90.7,3317.7,0.9,Ocean,SC1,Y,29.73796
4682,S696736,05-11-2019 14:14,A,Y,GB,IN,90.7257,2213,0.9,Ocean,SC1,Y,20.9353
4683,S696738,06-03-2020 12:37,A,Y,GB,IN,95.91020151,2108.5,0.9,Ocean,SC1,Y,10.25868
4684,S698708,27-03-2019 20:23,A,Y,GB,IN,90.45,2386,0.9,Ocean,SC1,Y,23.49352
4685,S698738,06-03-2020 13:03,A,Y,GB,IN,95.32957319,4500,0.9,Ocean,SC1,Y,20.44062
4686,S702710,09-04-2019 01:23,A,Y,GB,IN,90.45,4900,0.9,Ocean,SC1,Y,15.5765
4687,S703712,23-04-2019 18:17,A,Y,GB,IN,89.2,3700,0.9,Ocean,SC1,Y,32.62188
4688,S704712,23-04-2019 18:22,A,Y,GB,IN,89.29,3700,0.9,Ocean,SC1,Y,22.65312
4689,S705710,09-04-2019 08:18,A,Y,GB,IN,90.5,9010,0.9,Ocean,SC1,Y,8.46458
4690,S705712,23-04-2019 18:27,A,Y,GB,IN,89.06,3700,0.9,Ocean,SC1,Y,32.689
4691,S706712,23-04-2019 18:29,A,Y,GB,IN,89.77782361,3700,0.9,Ocean,SC1,Y,32.70694
4692,S706720,12-06-2019 15:58,A,Y,GB,IN,88,3796,0.9,Ocean,SC1,Y,11.65556
4693,S708712,23-04-2019 22:34,A,Y,GB,IN,89.55,3008,0.9,Ocean,SC1,Y,14.40532
4694,S708735,20-09-2019 16:11,A,Y,GB,IN,88.15,3415,0.9,Ocean,SC1,Y,31.74688
4695,S714738,07-03-2020 08:40,A,Y,GB,IN,95.84800608,2628.5,0.9,Ocean,SC1,Y,28.61134
4696,S717723,04-07-2019 13:26,A,Y,GB,IN,85.17,3008,0.9,Ocean,SC1,Y,10.60069
4697,S720738,07-03-2020 22:24,A,Y,GB,IN,95.89512925,6010,0.9,Ocean,SC1,Y,14.33623
4698,S721738,08-03-2020 19:42,A,Y,GB,IN,95.56530963,4008.5,0.9,Ocean,SC1,Y,33.21238
4699,S724711,15-04-2019 11:54,A,Y,GB,IN,90.5,3330,0.9,Ocean,SC1,Y,29.95938
4700,S724738,09-03-2020 09:21,A,Y,GB,IN,96.7,5181,0.9,Ocean,SC1,Y,18.89838
4701,S725738,09-03-2020 10:09,A,Y,GB,IN,96.7,3008.5,0.9,Ocean,SC1,Y,9.23414
4702,S727738,09-03-2020 10:13,A,Y,GB,IN,96.7,5008.5,0.9,Ocean,SC1,Y,29.2625
4703,S728738,09-03-2020 10:29,A,Y,GB,IN,96.58755788,3008.5,0.9,Ocean,SC1,Y,29.37477
4704,S729722,28-06-2019 14:43,A,Y,GB,IN,87.05,3008,0.9,Ocean,SC1,Y,11.13426
4705,S730736,06-11-2019 15:43,A,Y,GB,IN,91.1,9994,0.9,Ocean,SC1,Y,31.55266
4706,S731708,28-03-2019 10:55,A,Y,GB,IN,90.4,3008,0.9,Ocean,SC1,Y,19.54919
4707,S735704,01-03-2019 14:29,A,Y,GB,IN,93.45,2200,0.9,Ocean,SC1,Y,11.03785
4708,S742738,09-03-2020 22:04,A,Y,GB,IN,96.6,3508.5,0.9,Ocean,SC1,Y,24.19664
4709,S745738,10-03-2020 06:46,A,Y,GB,IN,96.6,5008.5,0.9,Ocean,SC1,Y,7.81944
4710,S749738,10-03-2020 15:48,A,Y,GB,IN,95.45,5510,0.9,Ocean,SC1,Y,31.58472
4711,S751738,10-03-2020 16:23,A,Y,GB,IN,94.30752277,4498.5,0.9,Ocean,SC1,Y,31.82789
4712,S753717,25-05-2019 05:42,A,Y,GB,IN,87.9,3008,0.9,Ocean,SC1,Y,7.37731
4713,S756712,24-04-2019 11:19,A,Y,GB,IN,89.07379806,3700,0.9,Ocean,SC1,Y,9.71887
4714,S757738,11-03-2020 08:12,A,Y,GB,IN,95.6069541,3008.5,0.9,Ocean,SC1,Y,28.42222
4715,S759736,07-11-2019 14:16,A,Y,GB,IN,90.85,9999,0.9,Ocean,SC1,Y,10.95035
4716,S760713,30-04-2019 14:26,A,Y,GB,IN,90.35993774,4010,0.9,Ocean,SC1,Y,11.01458
4717,S766736,08-11-2019 07:30,A,Y,GB,IN,91.18,9999,0.9,Ocean,SC1,Y,8.12743
4718,S766737,24-12-2019 12:20,A,Y,GB,IN,91.78,10000,0.9,Ocean,SC1,Y,30.14259
4719,S774705,06-03-2019 15:09,A,Y,GB,IN,92.05,4010,0.9,Ocean,SC1,Y,11.31458
4720,S775707,20-03-2019 21:55,A,Y,GB,IN,90.4509167,5010,0.9,Ocean,SC1,Y,14.13507
4721,S776707,20-03-2019 22:20,A,Y,GB,IN,90.55,5010,0.9,Ocean,SC1,Y,24.30752
4722,S778707,20-03-2019 22:49,A,Y,GB,IN,90.55,3008,0.9,Ocean,SC1,Y,34.50972
4723,S778709,03-04-2019 12:58,A,Y,GB,IN,89.8,3510,0.9,Ocean,SC1,Y,20.40359
4724,S779707,20-03-2019 22:58,A,Y,GB,IN,90.55,3008,0.9,Ocean,SC1,Y,34.57245
4725,S780723,05-07-2019 08:15,A,Y,GB,IN,85.6,3500,0.9,Ocean,SC1,Y,8.44201
4726,S782723,05-07-2019 08:28,A,Y,GB,IN,85.6,2345,0.9,Ocean,SC1,Y,18.53391
4727,S786737,27-12-2019 09:19,A,Y,GB,IN,92.7,2508,0.9,Ocean,SC1,Y,28.88727
4728,S800723,05-07-2019 09:12,A,Y,GB,IN,85.6,3008,0.9,Ocean,SC1,Y,18.83924
4729,S800736,09-11-2019 15:11,A,Y,GB,IN,90.95,4560,0.9,Ocean,SC1,Y,11.3309
4730,S803737,28-12-2019 12:00,A,Y,GB,IN,93.15,2208,0.9,Ocean,SC1,Y,30.00093
4731,S805735,26-09-2019 13:51,A,Y,GB,IN,87.2,3008,0.9,Ocean,SC1,Y,10.77639
4732,S806719,06-06-2019 17:30,A,Y,GB,IN,87.55,10000,0.9,Ocean,SC1,Y,32.29583
4733,S808710,09-04-2019 12:41,A,Y,GB,IN,90.25,2518,0.9,Ocean,SC1,Y,20.28611
4734,S808723,05-07-2019 09:42,A,Y,GB,IN,85.6,4010,0.9,Ocean,SC1,Y,9.04641
4735,S808737,28-12-2019 23:30,A,Y,GB,IN,93.25,3008,0.9,Ocean,SC1,Y,14.79282
4736,S809710,09-04-2019 12:45,A,Y,GB,IN,90.25,2508,0.9,Ocean,SC1,Y,20.3125
4737,S816737,29-12-2019 13:41,A,Y,GB,IN,93.15,2200,0.9,Ocean,SC1,Y,10.70544
4738,S817738,19-03-2020 12:22,A,Y,GB,IN,86.1,3008,0.9,Ocean,SC1,Y,30.15579
4739,S818706,13-03-2019 20:57,A,Y,GB,IN,91.25,2608,0.9,Ocean,SC1,Y,13.73206
4740,S818738,19-03-2020 12:31,A,Y,GB,IN,86.1,2998,0.9,Ocean,SC1,Y,10.21875
4741,S820706,13-03-2019 22:58,A,Y,GB,IN,91.25,9010,0.9,Ocean,SC1,Y,24.57326
4742,S821705,07-03-2019 08:12,A,Y,GB,IN,91.6818,4373,0.9,Ocean,SC1,Y,8.41933
4743,S823708,28-03-2019 15:10,A,Y,GB,IN,89.8,4000,0.9,Ocean,SC1,Y,21.32025
4744,S823727,01-08-2019 17:29,A,Y,GB,IN,83.55,3665,0.9,Ocean,SC1,Y,12.29155
4745,S824706,14-03-2019 09:21,A,Y,GB,IN,91.6,3008,0.9,Ocean,SC1,Y,28.90104
4746,S825714,06-05-2019 02:10,A,Y,GB,IN,90.65,4000,0.9,Ocean,SC1,Y,5.90961
4747,S827724,11-07-2019 16:13,A,Y,GB,IN,85.45,4890,0.9,Ocean,SC1,Y,31.76134
4748,S831709,03-04-2019 16:16,A,Y,GB,IN,89.8,5010,0.9,Ocean,SC1,Y,21.77928
4749,S832726,26-07-2019 11:33,A,Y,GB,IN,85.35,3525,0.9,Ocean,SC1,Y,9.81343
4750,S836736,11-11-2019 23:16,A,Y,GB,IN,91.6,3286,0.9,Ocean,SC1,Y,34.69757
4751,S838704,01-03-2019 17:42,A,Y,GB,IN,93.45,2149,0.9,Ocean,SC1,Y,22.37535
4752,S840713,30-04-2019 20:34,A,Y,GB,IN,90.1,5010,0.9,Ocean,SC1,Y,13.57512
4753,S842702,19-02-2019 17:04,A,Y,GB,IN,92.82,2708,0.9,Ocean,SC1,Y,32.11354
4754,S845711,15-04-2019 16:31,A,Y,GB,IN,90.5,3310,0.9,Ocean,SC1,Y,31.88438
4755,S855737,31-12-2019 10:02,A,Y,GB,IN,93.2,5010,0.9,Ocean,SC1,Y,19.18426
4756,S856737,31-12-2019 11:03,A,Y,GB,IN,93.2,5010,0.9,Ocean,SC1,Y,9.60579
4757,S857702,19-02-2019 21:50,A,Y,GB,IN,92.6,5410,0.9,Ocean,SC1,Y,34.09977
4758,S858709,04-04-2019 09:10,A,Y,GB,IN,90.35,3008,0.9,Ocean,SC1,Y,18.82396
4759,S860711,15-04-2019 18:15,A,Y,GB,IN,90.5,2508,0.9,Ocean,SC1,Y,12.60694
4760,S862711,15-04-2019 22:29,A,Y,GB,IN,90.5,6010,0.9,Ocean,SC1,Y,34.37153
4761,S863711,15-04-2019 23:06,A,Y,GB,IN,90.5,4010,0.9,Ocean,SC1,Y,24.63032
4762,S864711,16-04-2019 08:27,A,Y,GB,IN,90.4,3008,0.9,Ocean,SC1,Y,8.52581
4763,S864737,31-12-2019 17:16,A,Y,GB,IN,94,2667.6,0.9,Ocean,SC1,Y,32.20023
4764,S865710,09-04-2019 15:32,A,Y,GB,IN,90.25,2260,0.9,Ocean,SC1,Y,21.47477
4765,S866737,31-12-2019 17:24,A,Y,GB,IN,94,2135,0.9,Ocean,SC1,Y,32.25023
4766,S868737,01-01-2020 07:42,A,Y,GB,IN,93.9603,3522,0.9,Ocean,SC1,Y,8.21424
4767,S868738,30-03-2020 17:57,A,Y,GB,IN,92.86,5008.5,0.9,Ocean,SC1,Y,12.48484
4768,S869725,18-07-2019 14:42,A,Y,GB,IN,85.65,2608,0.9,Ocean,SC1,Y,21.13044
4769,S875719,07-06-2019 10:50,A,Y,GB,IN,87.8,2286,0.9,Ocean,SC1,Y,29.51921
4770,S879736,13-11-2019 14:46,A,Y,GB,IN,92.1,2500,0.9,Ocean,SC1,Y,21.15961
4771,S889702,20-02-2019 11:30,A,Y,GB,IN,92.3,5000,0.9,Ocean,SC1,Y,9.79757
4772,S891738,01-04-2020 12:35,A,Y,GB,IN,92.27,2508.5,0.9,Ocean,SC1,Y,10.24306
4773,S892707,22-03-2019 10:19,A,Y,GB,IN,89.6,3350,0.9,Ocean,SC1,Y,19.30509
4774,S896708,29-03-2019 07:01,A,Y,GB,IN,89.4043,2258,0.9,Ocean,SC1,Y,27.92847
4775,S900720,14-06-2019 11:05,A,Y,GB,IN,87.65,3008,0.9,Ocean,SC1,Y,19.62106
4776,S900736,14-11-2019 15:24,A,Y,GB,IN,92,5010,0.9,Ocean,SC1,Y,11.41817
4777,S903736,14-11-2019 17:11,A,Y,GB,IN,92,4902,0.9,Ocean,SC1,Y,32.16354
4778,S906736,14-11-2019 19:44,A,Y,GB,IN,92.35,3008,0.9,Ocean,SC1,Y,23.22685
4779,S907711,16-04-2019 10:51,A,Y,GB,IN,90.5,2808,0.9,Ocean,SC1,Y,29.5265
4780,S908736,14-11-2019 21:57,A,Y,GB,IN,92.35,5010,0.9,Ocean,SC1,Y,24.14618
4781,S909736,14-11-2019 22:10,A,Y,GB,IN,92.35,5010,0.9,Ocean,SC1,Y,14.24259
4782,S910736,14-11-2019 22:14,A,Y,GB,IN,92.35,9810,0.9,Ocean,SC1,Y,34.26481
4783,S919713,01-05-2019 11:14,A,Y,GB,IN,90.35,3335,0.9,Ocean,SC1,Y,19.6838
4784,S923708,29-03-2019 10:36,A,Y,GB,IN,89.1,5000,0.9,Ocean,SC1,Y,9.42176
4785,S929727,02-08-2019 12:16,A,Y,GB,IN,83.997,3008,0.9,Ocean,SC1,Y,10.11678
4786,S932737,04-01-2020 11:26,A,Y,GB,IN,93.45,5000,0.9,Ocean,SC1,Y,29.76863
4787,S933711,16-04-2019 11:55,A,Y,GB,IN,90.51279602,3008,0.9,Ocean,SC1,Y,19.96782
4788,S934738,06-04-2020 13:50,A,Y,GB,IN,92.3729,3250,0.9,Ocean,SC1,Y,10.76424
4789,S936710,10-04-2019 09:34,A,Y,GB,IN,89.9,2456,0.9,Ocean,SC1,Y,18.9919
4790,S936721,22-06-2019 13:11,A,Y,GB,IN,87.55,3250,0.9,Ocean,SC1,Y,10.49699
4791,S940709,04-04-2019 13:20,A,Y,GB,IN,90.35,3000,0.9,Ocean,SC1,Y,30.55914
4792,S940721,22-06-2019 13:33,A,Y,GB,IN,87.11788209,3250,0.9,Ocean,SC1,Y,20.64965
4793,S941728,06-08-2019 21:55,A,Y,GB,IN,85.8,3665,0.9,Ocean,SC1,Y,14.13322
4794,S942728,06-08-2019 21:56,A,Y,GB,IN,85.8,6610,0.9,Ocean,SC1,Y,34.14479
4795,S943728,06-08-2019 22:35,A,Y,GB,IN,85.8,6610,0.9,Ocean,SC1,Y,24.41551
4796,S947737,04-01-2020 19:50,A,Y,GB,IN,93.45,6460,0.9,Ocean,SC1,Y,33.26921
4797,S950735,03-10-2019 09:55,A,Y,GB,IN,87,3750,0.9,Ocean,SC1,Y,19.13484
4798,S951737,04-01-2020 21:40,A,Y,GB,IN,93.45,3700,0.9,Ocean,SC1,Y,14.0331
4799,S952728,07-08-2019 09:04,A,Y,GB,IN,85.9430537,5010,0.9,Ocean,SC1,Y,8.77917
4800,S956712,25-04-2019 16:42,A,Y,GB,IN,90.15,3360,0.9,Ocean,SC1,Y,11.96146
4801,S958737,05-01-2020 09:44,A,Y,GB,IN,93.45,3221,0.9,Ocean,SC1,Y,29.05567
4802,S964719,07-06-2019 15:08,A,Y,GB,IN,87.65,5600,0.9,Ocean,SC1,Y,21.31238
4803,S964737,06-01-2020 01:02,A,Y,GB,IN,93.45,3810,0.9,Ocean,SC1,Y,5.43484
4804,S974714,06-05-2019 16:25,A,Y,GB,IN,90.25,2228,0.9,Ocean,SC1,Y,11.84375
4805,S975714,06-05-2019 16:27,A,Y,GB,IN,90.25,2228,0.9,Ocean,SC1,Y,21.85752
4806,S977735,03-10-2019 21:07,A,Y,GB,IN,87.6,3008,0.9,Ocean,SC1,Y,13.80451
4807,S979735,03-10-2019 22:56,A,Y,GB,IN,87.6,3008,0.9,Ocean,SC1,Y,24.55671
4808,S982737,06-01-2020 13:49,A,Y,GB,IN,94.2,5010,0.9,Ocean,SC1,Y,10.76053
4809,S982738,09-04-2020 12:38,A,Y,GB,IN,93.14836451,2685,0.9,Ocean,SC1,Y,10.26759
4810,S988703,26-02-2019 17:14,A,Y,GB,IN,93.5,3008,0.9,Ocean,SC1,Y,32.18611
4811,S988719,07-06-2019 16:24,A,Y,GB,IN,88,5010,0.9,Ocean,SC1,Y,21.83924
4812,S989721,23-06-2019 01:40,A,Y,GB,IN,88,5000,0.9,Ocean,SC1,Y,5.70081
4813,S991703,26-02-2019 17:18,A,Y,GB,IN,93.5,3008,0.9,Ocean,SC1,Y,32.20926
4814,S992720,14-06-2019 20:43,A,Y,GB,IN,87.5,2293.8,0.9,Ocean,SC1,Y,23.63866
4815,S992738,09-04-2020 18:59,A,Y,GB,IN,94.1,3008.5,0.9,Ocean,SC1,Y,12.91458
4816,S997737,06-01-2020 20:00,A,Y,GB,IN,94.4,2508,0.9,Ocean,SC1,Y,33.33796
4817,S9221122,16-02-2019 13:45,A,X,GB,BD,109.6,1215,0.5625,Ocean,SC2,Y,22.09977
4818,S0787123,20-02-2019 09:37,A,X,GB,BD,110.88,374,1.125,Ocean,SC1,Y,13.60799
4819,S2022123,22-02-2019 13:53,A,X,GB,BD,110.7,1495,1.125,Ocean,SC1,Y,32.58912
4820,S2214123,22-02-2019 16:45,A,X,GB,BD,110.4,708,0.5625,Ocean,SC2,Y,31.39988
4821,S2874123,24-02-2019 20:05,A,X,GB,BD,109.70175,293,0.5625,Ocean,SC2,Y,20.96574
4822,S3718123,26-02-2019 11:53,A,X,GB,BD,111.77,243,1.125,Ocean,SC1,Y,25.23125
4823,S9190123,06-03-2019 14:06,A,X,GB,BD,110.81,915,1.125,Ocean,SC1,Y,12.20718
4824,S0246124,08-03-2019 11:52,A,X,GB,BD,110.25,103,0.5625,Ocean,SC2,Y,45.18819
4825,S0249124,08-03-2019 11:54,A,X,GB,BD,110.94,1215,1.125,Ocean,SC1,Y,44.93067
4826,S1268124,10-03-2019 21:32,A,X,GB,BD,109.45,290,0.5625,Ocean,SC2,Y,7.02616
4827,S1277124,11-03-2019 08:36,A,X,GB,BD,109.45,340,0.5625,Ocean,SC2,Y,25.92801
4828,S1952124,11-03-2019 18:27,A,X,GB,BD,110.62,2758,1.125,Ocean,SC1,Y,22.57245
4829,S1955124,11-03-2019 19:45,A,X,GB,BD,110.15,2755,0.5625,Ocean,SC2,Y,7.314
4830,S2209124,12-03-2019 13:03,A,X,GB,BD,109.9,1010,0.5625,Ocean,SC2,Y,24.02998
